   6.3696848081954164e-03   1.7902437529205106e-01  -4.1382662651078121e+01
   3.3788769112480306e-02   5.6543472319167364e-03  -6.3483837957373215e+00
  -2.3239615173413259e-03  -1.3389604040425060e-02   1.0000000000000000e+00
